H,J,Y,zpp,ip,r,V,B,u,blend
2.427693748474121094e+01,2.403192901611328125e+01,2.420400238037109375e+01,2.428484725952148438e+01,2.428201103210449219e+01,2.493649101257324219e+01,2.534853363037109375e+01,2.561511039733886719e+01,2.548736381530761719e+01,0.000000000000000000e+00
2.294992637634277344e+01,2.318138504028320312e+01,2.329144287109375000e+01,2.359234428405761719e+01,2.421107482910156250e+01,2.468283271789550781e+01,2.476214790344238281e+01,2.544365119934082031e+01,2.535522842407226562e+01,0.000000000000000000e+00
2.141606521606445312e+01,2.188209915161132812e+01,2.215974617004394531e+01,2.233064079284667969e+01,2.283435630798339844e+01,2.346830558776855469e+01,2.415338134765625000e+01,2.526226997375488281e+01,2.586591529846191406e+01,0.000000000000000000e+00
2.273037719726562500e+01,2.284977531433105469e+01,2.310276603698730469e+01,2.311128044128417969e+01,2.353539085388183594e+01,2.413943290710449219e+01,2.442289352416992188e+01,2.503426170349121094e+01,2.515392303466796875e+01,0.000000000000000000e+00
2.186569213867187500e+01,2.187368774414062500e+01,2.198495864868164062e+01,2.204026985168457031e+01,2.212387275695800781e+01,2.231392860412597656e+01,2.231365394592285156e+01,2.312449836730957031e+01,2.356655311584472656e+01,0.000000000000000000e+00
2.453116416931152344e+01,2.430938339233398438e+01,2.425280570983886719e+01,2.423655319213867188e+01,2.433998680114746094e+01,2.469915962219238281e+01,2.500169372558593750e+01,2.579820251464843750e+01,2.576451492309570312e+01,0.000000000000000000e+00
2.248781013488769531e+01,2.260801887512207031e+01,2.279229545593261719e+01,2.279019165039062500e+01,2.307211685180664062e+01,2.342628669738769531e+01,2.376089859008789062e+01,2.481760406494140625e+01,2.495061683654785156e+01,0.000000000000000000e+00
2.208951377868652344e+01,2.236372375488281250e+01,2.260419845581054688e+01,2.280422401428222656e+01,2.343613433837890625e+01,2.389636802673339844e+01,2.417955207824707031e+01,2.483050727844238281e+01,2.466745376586914062e+01,0.000000000000000000e+00
2.289332389831542969e+01,2.315308380126953125e+01,2.347857856750488281e+01,2.366635894775390625e+01,2.433565521240234375e+01,2.489476776123046875e+01,2.516815567016601562e+01,2.557371902465820312e+01,2.530932998657226562e+01,0.000000000000000000e+00
2.134658813476562500e+01,2.170828437805175781e+01,2.201862907409667969e+01,2.213117027282714844e+01,2.266859054565429688e+01,2.319544219970703125e+01,2.369528770446777344e+01,2.486099243164062500e+01,2.525817489624023438e+01,0.000000000000000000e+00
2.316889953613281250e+01,2.333046150207519531e+01,2.339337158203125000e+01,2.348927497863769531e+01,2.362756347656250000e+01,2.424379539489746094e+01,2.469610404968261719e+01,2.529628562927246094e+01,2.527781867980957031e+01,0.000000000000000000e+00
2.314003944396972656e+01,2.311053657531738281e+01,2.327217292785644531e+01,2.341571235656738281e+01,2.360817337036132812e+01,2.380193710327148438e+01,2.386227226257324219e+01,2.469489860534667969e+01,2.471591186523437500e+01,0.000000000000000000e+00
2.190990066528320312e+01,2.213212013244628906e+01,2.249963569641113281e+01,2.264625740051269531e+01,2.300724411010742188e+01,2.369964027404785156e+01,2.434242630004882812e+01,2.510193061828613281e+01,2.532506179809570312e+01,0.000000000000000000e+00
2.208864974975585938e+01,2.224980926513671875e+01,2.272376441955566406e+01,2.272583389282226562e+01,2.332765579223632812e+01,2.403368759155273438e+01,2.426765632629394531e+01,2.489647674560546875e+01,2.506391334533691406e+01,0.000000000000000000e+00
2.260859489440917969e+01,2.279796600341796875e+01,2.299495887756347656e+01,2.318904304504394531e+01,2.375081253051757812e+01,2.383296966552734375e+01,2.411990356445312500e+01,2.444799041748046875e+01,2.434408760070800781e+01,0.000000000000000000e+00
2.195643234252929688e+01,2.226628112792968750e+01,2.259022331237792969e+01,2.269255447387695312e+01,2.309293174743652344e+01,2.380649948120117188e+01,2.445927047729492188e+01,2.528442001342773438e+01,2.567787742614746094e+01,0.000000000000000000e+00
2.339528656005859375e+01,2.340225219726562500e+01,2.412024688720703125e+01,2.392117691040039062e+01,2.406607246398925781e+01,2.410744857788085938e+01,2.407204246520996094e+01,2.444423675537109375e+01,2.443030166625976562e+01,0.000000000000000000e+00
2.190555191040039062e+01,2.229363059997558594e+01,2.271179962158203125e+01,2.294387245178222656e+01,2.369280242919921875e+01,2.499643325805664062e+01,2.586028289794921875e+01,2.708515548706054688e+01,2.712529373168945312e+01,0.000000000000000000e+00
2.275041389465332031e+01,2.287084770202636719e+01,2.343116378784179688e+01,2.355307579040527344e+01,2.389603424072265625e+01,2.464610481262207031e+01,2.495778274536132812e+01,2.570276641845703125e+01,2.559600639343261719e+01,0.000000000000000000e+00
2.260912132263183594e+01,2.258596420288085938e+01,2.275304794311523438e+01,2.272492408752441406e+01,2.303428459167480469e+01,2.330439567565917969e+01,2.351179504394531250e+01,2.457868576049804688e+01,2.464578056335449219e+01,0.000000000000000000e+00
2.043423080444335938e+01,2.069986915588378906e+01,2.097652626037597656e+01,2.097574996948242188e+01,2.140670967102050781e+01,2.178299331665039062e+01,2.215156173706054688e+01,2.326645278930664062e+01,2.350482940673828125e+01,0.000000000000000000e+00
1.944728279113769531e+01,1.987948608398437500e+01,2.014369964599609375e+01,2.036992073059082031e+01,2.088918113708496094e+01,2.151188278198242188e+01,2.210341644287109375e+01,2.309903907775878906e+01,2.347116088867187500e+01,0.000000000000000000e+00
2.277477264404296875e+01,2.297543144226074219e+01,2.330761146545410156e+01,2.381687164306640625e+01,2.420762634277343750e+01,2.448711204528808594e+01,2.443696212768554688e+01,2.494466972351074219e+01,2.498708343505859375e+01,0.000000000000000000e+00
2.437645339965820312e+01,2.438726615905761719e+01,2.434709358215332031e+01,2.433516120910644531e+01,2.429606628417968750e+01,2.468784904479980469e+01,2.493735122680664062e+01,2.532483673095703125e+01,2.531370353698730469e+01,0.000000000000000000e+00
2.298969268798828125e+01,2.295026779174804688e+01,2.297237014770507812e+01,2.320674514770507812e+01,2.331088829040527344e+01,2.366749763488769531e+01,2.408809089660644531e+01,2.466055488586425781e+01,2.459821319580078125e+01,0.000000000000000000e+00
2.282711601257324219e+01,2.288366699218750000e+01,2.313879013061523438e+01,2.302346229553222656e+01,2.334820556640625000e+01,2.387687683105468750e+01,2.405795860290527344e+01,2.446553421020507812e+01,2.436204147338867188e+01,0.000000000000000000e+00
2.364510154724121094e+01,2.379263114929199219e+01,2.368895149230957031e+01,2.354562377929687500e+01,2.379763603210449219e+01,2.373714828491210938e+01,2.391547775268554688e+01,2.471730422973632812e+01,2.456185722351074219e+01,0.000000000000000000e+00
2.237716293334960938e+01,2.247112464904785156e+01,2.258412742614746094e+01,2.251979255676269531e+01,2.277962684631347656e+01,2.297903060913085938e+01,2.316139793395996094e+01,2.422975158691406250e+01,2.427050018310546875e+01,0.000000000000000000e+00
2.279825401306152344e+01,2.332497024536132812e+01,2.373453330993652344e+01,2.396380233764648438e+01,2.442920112609863281e+01,2.480297088623046875e+01,2.503635787963867188e+01,2.540720176696777344e+01,2.546349334716796875e+01,0.000000000000000000e+00
2.257488441467285156e+01,2.262156486511230469e+01,2.300236511230468750e+01,2.323970413208007812e+01,2.378465652465820312e+01,2.452102661132812500e+01,2.475961494445800781e+01,2.551500320434570312e+01,2.520901679992675781e+01,0.000000000000000000e+00
2.208275604248046875e+01,2.214370918273925781e+01,2.239348030090332031e+01,2.235362815856933594e+01,2.277844238281250000e+01,2.341718292236328125e+01,2.354826545715332031e+01,2.396065521240234375e+01,2.381404304504394531e+01,0.000000000000000000e+00
2.310840415954589844e+01,2.325483322143554688e+01,2.348776435852050781e+01,2.367524528503417969e+01,2.402346229553222656e+01,2.400728416442871094e+01,2.401151466369628906e+01,2.428410339355468750e+01,2.418654441833496094e+01,0.000000000000000000e+00
2.230027580261230469e+01,2.230638313293457031e+01,2.249831581115722656e+01,2.251946449279785156e+01,2.301655197143554688e+01,2.367823791503906250e+01,2.379203796386718750e+01,2.428790664672851562e+01,2.410020637512207031e+01,0.000000000000000000e+00
2.339740753173828125e+01,2.348418807983398438e+01,2.358088684082031250e+01,2.359092903137207031e+01,2.380675697326660156e+01,2.397896194458007812e+01,2.410583496093750000e+01,2.502799224853515625e+01,2.492609024047851562e+01,0.000000000000000000e+00
2.299884986877441406e+01,2.299189949035644531e+01,2.317451858520507812e+01,2.298134994506835938e+01,2.323994445800781250e+01,2.340902709960937500e+01,2.356777381896972656e+01,2.442456054687500000e+01,2.424526214599609375e+01,0.000000000000000000e+00
2.350158500671386719e+01,2.400307846069335938e+01,2.393567848205566406e+01,2.404013442993164062e+01,2.423939514160156250e+01,2.469426918029785156e+01,2.503376007080078125e+01,2.550803947448730469e+01,2.541070747375488281e+01,0.000000000000000000e+00
2.245041275024414062e+01,2.243223381042480469e+01,2.262006568908691406e+01,2.258790397644042969e+01,2.270413398742675781e+01,2.293233680725097656e+01,2.301938056945800781e+01,2.384917259216308594e+01,2.399016761779785156e+01,0.000000000000000000e+00
2.301734161376953125e+01,2.321145439147949219e+01,2.344433593750000000e+01,2.364411926269531250e+01,2.374077987670898438e+01,2.435382843017578125e+01,2.484366989135742188e+01,2.541488265991210938e+01,2.550077629089355469e+01,0.000000000000000000e+00
2.213206863403320312e+01,2.230269432067871094e+01,2.240758895874023438e+01,2.270512008666992188e+01,2.284125900268554688e+01,2.325716018676757812e+01,2.382821655273437500e+01,2.475132560729980469e+01,2.486305427551269531e+01,0.000000000000000000e+00
2.274024772644042969e+01,2.276637458801269531e+01,2.304172706604003906e+01,2.301147270202636719e+01,2.322135543823242188e+01,2.368982315063476562e+01,2.404800415039062500e+01,2.455837059020996094e+01,2.447413825988769531e+01,0.000000000000000000e+00
2.280581665039062500e+01,2.310625076293945312e+01,2.322079849243164062e+01,2.345510673522949219e+01,2.404281806945800781e+01,2.470213890075683594e+01,2.486614608764648438e+01,2.536665344238281250e+01,2.542636108398437500e+01,0.000000000000000000e+00
1.970043373107910156e+01,1.992973709106445312e+01,2.024910736083984375e+01,2.038681030273437500e+01,2.084419822692871094e+01,2.145661163330078125e+01,2.213332939147949219e+01,2.367383956909179688e+01,2.482026100158691406e+01,0.000000000000000000e+00
2.398246955871582031e+01,2.411512374877929688e+01,2.443025016784667969e+01,2.425843238830566406e+01,2.439476203918457031e+01,2.454296875000000000e+01,2.451147842407226562e+01,2.530372810363769531e+01,2.569830894470214844e+01,0.000000000000000000e+00
2.289047241210937500e+01,2.287765502929687500e+01,2.316460037231445312e+01,2.312305641174316406e+01,2.342814445495605469e+01,2.396348190307617188e+01,2.392874336242675781e+01,2.433026885986328125e+01,2.420609283447265625e+01,0.000000000000000000e+00
2.426969528198242188e+01,2.420114517211914062e+01,2.433121109008789062e+01,2.436399459838867188e+01,2.472166061401367188e+01,2.494744873046875000e+01,2.481055450439453125e+01,2.523462295532226562e+01,2.519986534118652344e+01,0.000000000000000000e+00
2.200362777709960938e+01,2.228878211975097656e+01,2.260352134704589844e+01,2.280685997009277344e+01,2.362463760375976562e+01,2.407013130187988281e+01,2.434325027465820312e+01,2.483548927307128906e+01,2.478804206848144531e+01,0.000000000000000000e+00
2.166742897033691406e+01,2.206715393066406250e+01,2.251345634460449219e+01,2.269033050537109375e+01,2.372630310058593750e+01,2.443083000183105469e+01,2.484865760803222656e+01,2.571930503845214844e+01,2.583417320251464844e+01,0.000000000000000000e+00
2.414120101928710938e+01,2.427881431579589844e+01,2.414771842956542969e+01,2.412342453002929688e+01,2.442228698730468750e+01,2.458821487426757812e+01,2.487167167663574219e+01,2.563920021057128906e+01,2.554156875610351562e+01,0.000000000000000000e+00
2.295726585388183594e+01,2.294966125488281250e+01,2.315028762817382812e+01,2.335937881469726562e+01,2.368695259094238281e+01,2.413430786132812500e+01,2.464462471008300781e+01,2.554667663574218750e+01,2.569079780578613281e+01,0.000000000000000000e+00
2.171527099609375000e+01,2.189916419982910156e+01,2.050359153747558594e+01,2.254236030578613281e+01,2.320916175842285156e+01,2.411134910583496094e+01,2.436952209472656250e+01,2.544165229797363281e+01,2.536982727050781250e+01,0.000000000000000000e+00
2.361824226379394531e+01,2.361629295349121094e+01,2.371548652648925781e+01,2.412466812133789062e+01,2.433856201171875000e+01,2.512198066711425781e+01,2.545514678955078125e+01,2.564377021789550781e+01,2.579904174804687500e+01,0.000000000000000000e+00
2.232082939147949219e+01,2.242216110229492188e+01,2.315086364746093750e+01,2.322621917724609375e+01,2.351454925537109375e+01,2.383006286621093750e+01,2.371661567687988281e+01,2.428800964355468750e+01,2.452571105957031250e+01,0.000000000000000000e+00
2.358359336853027344e+01,2.367474555969238281e+01,2.373732757568359375e+01,2.362601852416992188e+01,2.394091987609863281e+01,2.433546447753906250e+01,2.451284217834472656e+01,2.491823387145996094e+01,2.467046356201171875e+01,0.000000000000000000e+00
2.004074668884277344e+01,2.045814514160156250e+01,2.074065399169921875e+01,2.094706916809082031e+01,2.148302650451660156e+01,2.209556961059570312e+01,2.272794342041015625e+01,2.382090568542480469e+01,2.437713241577148438e+01,0.000000000000000000e+00
2.162790298461914062e+01,2.202475357055664062e+01,2.243920898437500000e+01,2.269012641906738281e+01,2.358607482910156250e+01,2.429355812072753906e+01,2.491735267639160156e+01,2.560563659667968750e+01,2.575434684753417969e+01,0.000000000000000000e+00
2.166742897033691406e+01,2.206715393066406250e+01,2.251345634460449219e+01,2.269033050537109375e+01,2.372630310058593750e+01,2.443083000183105469e+01,2.484865760803222656e+01,2.571930503845214844e+01,2.583417320251464844e+01,0.000000000000000000e+00
2.052214050292968750e+01,2.065601348876953125e+01,2.084346389770507812e+01,2.090209197998046875e+01,2.125866508483886719e+01,2.151567840576171875e+01,2.175485420227050781e+01,2.283308601379394531e+01,2.295162200927734375e+01,0.000000000000000000e+00
2.187904357910156250e+01,2.203092956542968750e+01,2.228072547912597656e+01,2.224821090698242188e+01,2.256875991821289062e+01,2.309956932067871094e+01,2.345194053649902344e+01,2.394528579711914062e+01,2.394983482360839844e+01,0.000000000000000000e+00
2.278839683532714844e+01,2.273934364318847656e+01,2.295505523681640625e+01,2.299346542358398438e+01,2.335222816467285156e+01,2.369987106323242188e+01,2.412880897521972656e+01,2.508206748962402344e+01,2.524111366271972656e+01,0.000000000000000000e+00
2.229983711242675781e+01,2.254101943969726562e+01,2.272893142700195312e+01,2.305212974548339844e+01,2.376389312744140625e+01,2.439853668212890625e+01,2.462024116516113281e+01,2.535111808776855469e+01,2.522285842895507812e+01,0.000000000000000000e+00
2.206449317932128906e+01,2.238144874572753906e+01,2.288355445861816406e+01,2.336232948303222656e+01,2.391001129150390625e+01,2.437378501892089844e+01,2.465406036376953125e+01,2.497345352172851562e+01,2.535033607482910156e+01,0.000000000000000000e+00
2.280653953552246094e+01,2.275541687011718750e+01,2.280953598022460938e+01,2.289360809326171875e+01,2.315986061096191406e+01,2.337505722045898438e+01,2.345862770080566406e+01,2.446232223510742188e+01,2.445335960388183594e+01,0.000000000000000000e+00
2.212495422363281250e+01,2.239508247375488281e+01,2.271064758300781250e+01,2.291954421997070312e+01,2.339225196838378906e+01,2.433048820495605469e+01,2.497953414916992188e+01,2.604907417297363281e+01,2.628122329711914062e+01,0.000000000000000000e+00
2.337393951416015625e+01,2.351498222351074219e+01,2.380781555175781250e+01,2.358892250061035156e+01,2.382925033569335938e+01,2.400206565856933594e+01,2.415641021728515625e+01,2.526003646850585938e+01,2.532210159301757812e+01,0.000000000000000000e+00
2.035378265380859375e+01,2.063348007202148438e+01,2.107309150695800781e+01,2.121828460693359375e+01,2.167404747009277344e+01,2.249777603149414062e+01,2.282287406921386719e+01,2.365233993530273438e+01,2.381441307067871094e+01,0.000000000000000000e+00
2.264558601379394531e+01,2.319756317138671875e+01,2.341869354248046875e+01,2.373528289794921875e+01,2.441495895385742188e+01,2.470076179504394531e+01,2.488917541503906250e+01,2.531027030944824219e+01,2.526538658142089844e+01,0.000000000000000000e+00
2.402746582031250000e+01,2.385492897033691406e+01,2.412158775329589844e+01,2.371544456481933594e+01,2.411669921875000000e+01,2.452555847167968750e+01,2.459904098510742188e+01,2.492906188964843750e+01,2.466203498840332031e+01,0.000000000000000000e+00
2.287927436828613281e+01,2.292335891723632812e+01,2.317489433288574219e+01,2.333884620666503906e+01,2.370140266418457031e+01,2.429409980773925781e+01,2.437235450744628906e+01,2.493642997741699219e+01,2.484086799621582031e+01,0.000000000000000000e+00
2.355893707275390625e+01,2.391998863220214844e+01,2.373600769042968750e+01,2.407694435119628906e+01,2.434048080444335938e+01,2.457339286804199219e+01,2.462823104858398438e+01,2.505957031250000000e+01,2.516876029968261719e+01,0.000000000000000000e+00
2.119403457641601562e+01,2.172393226623535156e+01,2.222446632385253906e+01,2.261771392822265625e+01,2.378804016113281250e+01,2.486795425415039062e+01,2.568293380737304688e+01,2.668700790405273438e+01,2.653561782836914062e+01,0.000000000000000000e+00
2.359712600708007812e+01,2.373279953002929688e+01,2.399416923522949219e+01,2.381516456604003906e+01,2.418659210205078125e+01,2.458370780944824219e+01,2.484338378906250000e+01,2.523283767700195312e+01,2.515007019042968750e+01,0.000000000000000000e+00
2.056688499450683594e+01,2.106978225708007812e+01,2.169366455078125000e+01,2.231221199035644531e+01,2.343474006652832031e+01,2.473846435546875000e+01,2.547795677185058594e+01,2.654757499694824219e+01,2.676055908203125000e+01,0.000000000000000000e+00
2.240206527709960938e+01,2.232773590087890625e+01,2.253597831726074219e+01,2.252414703369140625e+01,2.301626777648925781e+01,2.356714820861816406e+01,2.363680458068847656e+01,2.407916831970214844e+01,2.393436813354492188e+01,0.000000000000000000e+00
2.314220237731933594e+01,2.333916282653808594e+01,2.352465248107910156e+01,2.368571853637695312e+01,2.403050613403320312e+01,2.476310157775878906e+01,2.475562286376953125e+01,2.521199607849121094e+01,2.499022483825683594e+01,0.000000000000000000e+00
2.220486831665039062e+01,2.255854225158691406e+01,2.303783988952636719e+01,2.331053924560546875e+01,2.433538055419921875e+01,2.531414222717285156e+01,2.567679405212402344e+01,2.687799072265625000e+01,2.671644020080566406e+01,0.000000000000000000e+00
2.250120735168457031e+01,2.312001800537109375e+01,2.342933464050292969e+01,2.379967689514160156e+01,2.437235450744628906e+01,2.519764137268066406e+01,2.525309944152832031e+01,2.581141090393066406e+01,2.574961662292480469e+01,0.000000000000000000e+00
2.262321472167968750e+01,2.291916465759277344e+01,2.305561637878417969e+01,2.318995666503906250e+01,2.362961769104003906e+01,2.391193962097167969e+01,2.388925743103027344e+01,2.430936431884765625e+01,2.430721664428710938e+01,0.000000000000000000e+00
2.299736213684082031e+01,2.314398956298828125e+01,2.352621078491210938e+01,2.388767242431640625e+01,2.414176559448242188e+01,2.428831863403320312e+01,2.424047470092773438e+01,2.467129516601562500e+01,2.475783157348632812e+01,0.000000000000000000e+00
2.359712409973144531e+01,2.365309524536132812e+01,2.347750091552734375e+01,2.372708129882812500e+01,2.377533149719238281e+01,2.411749839782714844e+01,2.467254257202148438e+01,2.518105125427246094e+01,2.522484207153320312e+01,0.000000000000000000e+00
2.128810882568359375e+01,2.179444694519042969e+01,2.240108108520507812e+01,2.257690048217773438e+01,2.328188896179199219e+01,2.435378837585449219e+01,2.462572860717773438e+01,2.559218788146972656e+01,2.569336891174316406e+01,0.000000000000000000e+00
2.297233009338378906e+01,2.324275970458984375e+01,2.379876136779785156e+01,2.374606323242187500e+01,2.437848472595214844e+01,2.543868637084960938e+01,2.624517440795898438e+01,2.756856918334960938e+01,2.710098075866699219e+01,0.000000000000000000e+00
2.317020988464355469e+01,2.313478851318359375e+01,2.390060997009277344e+01,2.388764953613281250e+01,2.415262222290039062e+01,2.429352188110351562e+01,2.419738006591796875e+01,2.448349571228027344e+01,2.440759277343750000e+01,0.000000000000000000e+00
2.075042152404785156e+01,2.115332221984863281e+01,2.158079910278320312e+01,2.185914039611816406e+01,2.283812141418457031e+01,2.342407035827636719e+01,2.385260581970214844e+01,2.460782241821289062e+01,2.478464508056640625e+01,0.000000000000000000e+00
2.201500892639160156e+01,2.208973121643066406e+01,2.248153305053710938e+01,2.247137451171875000e+01,2.275950622558593750e+01,2.334741973876953125e+01,2.351893997192382812e+01,2.404097557067871094e+01,2.397226524353027344e+01,0.000000000000000000e+00
2.296232032775878906e+01,2.318939781188964844e+01,2.332488822937011719e+01,2.364527511596679688e+01,2.398970031738281250e+01,2.473880004882812500e+01,2.488075637817382812e+01,2.570941734313964844e+01,2.579444503784179688e+01,0.000000000000000000e+00
2.185726547241210938e+01,2.218029785156250000e+01,2.271696090698242188e+01,2.325648689270019531e+01,2.416905975341796875e+01,2.545788192749023438e+01,2.551644134521484375e+01,2.622619247436523438e+01,2.607745170593261719e+01,0.000000000000000000e+00
2.233428001403808594e+01,2.271817779541015625e+01,2.296370697021484375e+01,2.338665390014648438e+01,2.399338150024414062e+01,2.431500816345214844e+01,2.455759811401367188e+01,2.491649818420410156e+01,2.483413314819335938e+01,0.000000000000000000e+00
2.344592857360839844e+01,2.399895668029785156e+01,2.387617492675781250e+01,2.417041969299316406e+01,2.424138450622558594e+01,2.437159919738769531e+01,2.447850227355957031e+01,2.513844108581542969e+01,2.524675178527832031e+01,0.000000000000000000e+00
2.339629364013671875e+01,2.340670394897460938e+01,2.379185867309570312e+01,2.425753974914550781e+01,2.442581176757812500e+01,2.468617057800292969e+01,2.468510055541992188e+01,2.508225250244140625e+01,2.514793395996093750e+01,0.000000000000000000e+00
2.329920578002929688e+01,2.319416809082031250e+01,2.350929450988769531e+01,2.335863304138183594e+01,2.370012092590332031e+01,2.417907905578613281e+01,2.424924850463867188e+01,2.462265205383300781e+01,2.448866271972656250e+01,0.000000000000000000e+00
2.382868003845214844e+01,2.397796630859375000e+01,2.405145835876464844e+01,2.409556579589843750e+01,2.426157951354980469e+01,2.475180816650390625e+01,2.509334945678710938e+01,2.551827812194824219e+01,2.536652946472167969e+01,0.000000000000000000e+00
2.354630661010742188e+01,2.372128295898437500e+01,2.366410827636718750e+01,2.361023521423339844e+01,2.380384826660156250e+01,2.383035469055175781e+01,2.395490074157714844e+01,2.487035179138183594e+01,2.483289337158203125e+01,0.000000000000000000e+00
2.245237731933593750e+01,2.256106758117675781e+01,2.317780303955078125e+01,2.356181526184082031e+01,2.358541297912597656e+01,2.385229492187500000e+01,2.399238967895507812e+01,2.434356307983398438e+01,2.427102661132812500e+01,0.000000000000000000e+00
2.364021873474121094e+01,2.360652732849121094e+01,2.376080703735351562e+01,2.378461456298828125e+01,2.401425552368164062e+01,2.406475067138671875e+01,2.409322929382324219e+01,2.465694236755371094e+01,2.499079132080078125e+01,0.000000000000000000e+00
1.988257789611816406e+01,2.016098594665527344e+01,2.044301605224609375e+01,2.059708213806152344e+01,2.109291458129882812e+01,2.209223365783691406e+01,2.280685997009277344e+01,2.438762664794921875e+01,2.487815284729003906e+01,0.000000000000000000e+00
2.380257797241210938e+01,2.387377357482910156e+01,2.377560806274414062e+01,2.378929138183593750e+01,2.400327491760253906e+01,2.479221343994140625e+01,2.474249458312988281e+01,2.513009643554687500e+01,2.487725067138671875e+01,0.000000000000000000e+00
2.308183097839355469e+01,2.344294548034667969e+01,2.329159736633300781e+01,2.346162033081054688e+01,2.350048255920410156e+01,2.381663894653320312e+01,2.421343612670898438e+01,2.474811172485351562e+01,2.459975624084472656e+01,0.000000000000000000e+00
2.385489082336425781e+01,2.388248252868652344e+01,2.419487190246582031e+01,2.428166580200195312e+01,2.437560653686523438e+01,2.442255592346191406e+01,2.428410911560058594e+01,2.473788070678710938e+01,2.480469512939453125e+01,0.000000000000000000e+00
2.285426139831542969e+01,2.326696968078613281e+01,2.339650726318359375e+01,2.361482810974121094e+01,2.438505172729492188e+01,2.496487045288085938e+01,2.504133224487304688e+01,2.559949493408203125e+01,2.555820465087890625e+01,0.000000000000000000e+00
2.210937690734863281e+01,2.228023147583007812e+01,2.233870887756347656e+01,2.246367645263671875e+01,2.277120590209960938e+01,2.314559745788574219e+01,2.363198471069335938e+01,2.443686676025390625e+01,2.455331993103027344e+01,0.000000000000000000e+00
2.080452156066894531e+01,2.132181549072265625e+01,2.177960586547851562e+01,2.220122146606445312e+01,2.303068161010742188e+01,2.368966484069824219e+01,2.416590118408203125e+01,2.478336906433105469e+01,2.503968048095703125e+01,0.000000000000000000e+00
2.274547767639160156e+01,2.280830383300781250e+01,2.320491409301757812e+01,2.333263397216796875e+01,2.359864234924316406e+01,2.431830024719238281e+01,2.449089622497558594e+01,2.512917327880859375e+01,2.516707038879394531e+01,0.000000000000000000e+00
2.058039093017578125e+01,2.094825363159179688e+01,2.112945175170898438e+01,2.132794570922851562e+01,2.174127197265625000e+01,2.227577781677246094e+01,2.286298942565917969e+01,2.385328292846679688e+01,2.421322059631347656e+01,0.000000000000000000e+00
2.212649726867675781e+01,2.211470222473144531e+01,2.229416847229003906e+01,2.226905441284179688e+01,2.244870948791503906e+01,2.265107917785644531e+01,2.271869277954101562e+01,2.358764076232910156e+01,2.378764915466308594e+01,0.000000000000000000e+00
2.260014724731445312e+01,2.279014778137207031e+01,2.291114425659179688e+01,2.332531929016113281e+01,2.364831924438476562e+01,2.386283111572265625e+01,2.387871360778808594e+01,2.404033279418945312e+01,2.393157958984375000e+01,0.000000000000000000e+00
2.033605575561523438e+01,2.086316108703613281e+01,2.133879089355468750e+01,2.151608657836914062e+01,2.213516998291015625e+01,2.298555564880371094e+01,2.380248451232910156e+01,2.516638565063476562e+01,2.578602218627929688e+01,0.000000000000000000e+00
2.125355911254882812e+01,2.133723258972167969e+01,2.155208396911621094e+01,2.161171340942382812e+01,2.195209884643554688e+01,2.235233306884765625e+01,2.264085197448730469e+01,2.397676658630371094e+01,2.460486221313476562e+01,0.000000000000000000e+00
2.278045845031738281e+01,2.298950386047363281e+01,2.319794845581054688e+01,2.332294845581054688e+01,2.350236892700195312e+01,2.395305252075195312e+01,2.428486633300781250e+01,2.470107460021972656e+01,2.469950294494628906e+01,0.000000000000000000e+00
2.333769035339355469e+01,2.339889717102050781e+01,2.357101631164550781e+01,2.364451217651367188e+01,2.399931526184082031e+01,2.483109092712402344e+01,2.491359519958496094e+01,2.553713226318359375e+01,2.552421760559082031e+01,0.000000000000000000e+00
2.038784599304199219e+01,2.074812507629394531e+01,2.119860839843750000e+01,2.141914176940917969e+01,2.205622100830078125e+01,2.302810287475585938e+01,2.347160720825195312e+01,2.459307289123535156e+01,2.498352813720703125e+01,0.000000000000000000e+00
2.364127731323242188e+01,2.375812911987304688e+01,2.416853904724121094e+01,2.405226707458496094e+01,2.420389938354492188e+01,2.446400451660156250e+01,2.474711990356445312e+01,2.563046646118164062e+01,2.560371398925781250e+01,0.000000000000000000e+00
2.315365409851074219e+01,2.307062530517578125e+01,2.298211097717285156e+01,2.313652801513671875e+01,2.366459274291992188e+01,2.402415466308593750e+01,2.404728317260742188e+01,2.442519950866699219e+01,2.428049278259277344e+01,0.000000000000000000e+00
2.114353752136230469e+01,2.150088500976562500e+01,2.188780784606933594e+01,2.203599929809570312e+01,2.298032760620117188e+01,2.361493110656738281e+01,2.390500450134277344e+01,2.448511123657226562e+01,2.442049407958984375e+01,0.000000000000000000e+00
2.342597198486328125e+01,2.352786064147949219e+01,2.367329025268554688e+01,2.382752799987792969e+01,2.432151985168457031e+01,2.478698921203613281e+01,2.474193763732910156e+01,2.518061447143554688e+01,2.502281379699707031e+01,0.000000000000000000e+00
2.482230186462402344e+01,2.476955223083496094e+01,2.479093933105468750e+01,2.493390655517578125e+01,2.501317787170410156e+01,2.526792335510253906e+01,2.521235084533691406e+01,2.584201622009277344e+01,2.636522483825683594e+01,0.000000000000000000e+00
2.142150115966796875e+01,2.182748603820800781e+01,2.237372970581054688e+01,2.300384521484375000e+01,2.394908714294433594e+01,2.523801231384277344e+01,2.617133522033691406e+01,2.663661193847656250e+01,2.778850173950195312e+01,0.000000000000000000e+00
