H,J,Y,zpp,ip,r,V,B,u,blend
2.388879966735839844e+01,2.414582061767578125e+01,2.418795776367187500e+01,2.434557342529296875e+01,2.448039436340332031e+01,2.477348518371582031e+01,2.531462097167968750e+01,2.559927749633789062e+01,2.548220443725585938e+01,1.000000000000000000e+00
2.372959709167480469e+01,2.353339576721191406e+01,2.366110229492187500e+01,2.353156661987304688e+01,2.395104980468750000e+01,2.423454666137695312e+01,2.433052825927734375e+01,2.497388267517089844e+01,2.482937812805175781e+01,1.000000000000000000e+00
2.286315536499023438e+01,2.314399909973144531e+01,2.393928718566894531e+01,2.400319862365722656e+01,2.427578926086425781e+01,2.444733428955078125e+01,2.453862762451171875e+01,2.505027008056640625e+01,2.528507423400878906e+01,1.000000000000000000e+00
2.320365715026855469e+01,2.331689071655273438e+01,2.352899551391601562e+01,2.353391838073730469e+01,2.418598365783691406e+01,2.417053031921386719e+01,2.406313514709472656e+01,2.451572227478027344e+01,2.446420669555664062e+01,1.000000000000000000e+00
2.327153778076171875e+01,2.328652191162109375e+01,2.347507476806640625e+01,2.367609214782714844e+01,2.420981788635253906e+01,2.464475631713867188e+01,2.490168952941894531e+01,2.526869392395019531e+01,2.520760726928710938e+01,1.000000000000000000e+00
2.139021873474121094e+01,2.194050407409667969e+01,2.236505889892578125e+01,2.284493827819824219e+01,2.354472923278808594e+01,2.405717468261718750e+01,2.441990852355957031e+01,2.477433013916015625e+01,2.492195320129394531e+01,1.000000000000000000e+00
2.299796295166015625e+01,2.314704895019531250e+01,2.333793067932128906e+01,2.339749717712402344e+01,2.379678535461425781e+01,2.438857460021972656e+01,2.457616233825683594e+01,2.495361518859863281e+01,2.480470466613769531e+01,1.000000000000000000e+00
2.140925216674804688e+01,2.180789375305175781e+01,2.227659797668457031e+01,2.240457534790039062e+01,2.322558403015136719e+01,2.396228408813476562e+01,2.439533805847167969e+01,2.511919593811035156e+01,2.499325180053710938e+01,1.000000000000000000e+00
2.322382354736328125e+01,2.363528251647949219e+01,2.418651771545410156e+01,2.424149131774902344e+01,2.449439430236816406e+01,2.450823593139648438e+01,2.454776573181152344e+01,2.526916122436523438e+01,2.566517829895019531e+01,1.000000000000000000e+00
2.246386146545410156e+01,2.262984085083007812e+01,2.273203086853027344e+01,2.289482307434082031e+01,2.344544219970703125e+01,2.384143066406250000e+01,2.396136093139648438e+01,2.442482566833496094e+01,2.431215095520019531e+01,1.000000000000000000e+00
2.355670166015625000e+01,2.370886611938476562e+01,2.389575576782226562e+01,2.371127319335937500e+01,2.416280174255371094e+01,2.437278556823730469e+01,2.431137275695800781e+01,2.476944541931152344e+01,2.478582572937011719e+01,1.000000000000000000e+00
2.334420204162597656e+01,2.375988769531250000e+01,2.381986427307128906e+01,2.372869873046875000e+01,2.397997283935546875e+01,2.431613349914550781e+01,2.444774818420410156e+01,2.509282493591308594e+01,2.544365501403808594e+01,1.000000000000000000e+00
2.262578582763671875e+01,2.268142318725585938e+01,2.278294181823730469e+01,2.290055274963378906e+01,2.337696266174316406e+01,2.391055870056152344e+01,2.402868843078613281e+01,2.441320228576660156e+01,2.422529029846191406e+01,1.000000000000000000e+00
2.259437751770019531e+01,2.259455680847167969e+01,2.286157417297363281e+01,2.296601486206054688e+01,2.336766433715820312e+01,2.385051345825195312e+01,2.413271331787109375e+01,2.509038543701171875e+01,2.531216812133789062e+01,1.000000000000000000e+00
2.177079391479492188e+01,2.228396034240722656e+01,2.284635353088378906e+01,2.336800193786621094e+01,2.385047721862792969e+01,2.439991188049316406e+01,2.463305664062500000e+01,2.512640190124511719e+01,2.543271255493164062e+01,1.000000000000000000e+00
2.365746688842773438e+01,2.367732238769531250e+01,2.382732200622558594e+01,2.377449226379394531e+01,2.418024253845214844e+01,2.439437484741210938e+01,2.466583251953125000e+01,2.559420394897460938e+01,2.546735572814941406e+01,1.000000000000000000e+00
2.149275016784667969e+01,2.191096687316894531e+01,2.284002113342285156e+01,2.317583274841308594e+01,2.378297233581542969e+01,2.412785148620605469e+01,2.416493225097656250e+01,2.460692405700683594e+01,2.470054817199707031e+01,1.000000000000000000e+00
2.353231620788574219e+01,2.372277832031250000e+01,2.399999237060546875e+01,2.407336616516113281e+01,2.442481994628906250e+01,2.529676055908203125e+01,2.544419479370117188e+01,2.628173065185546875e+01,2.602241325378417969e+01,1.000000000000000000e+00
2.285201644897460938e+01,2.306986045837402344e+01,2.334744834899902344e+01,2.372032165527343750e+01,2.416165161132812500e+01,2.448793983459472656e+01,2.475500297546386719e+01,2.509966468811035156e+01,2.508351325988769531e+01,1.000000000000000000e+00
2.090603256225585938e+01,2.133376884460449219e+01,2.172009849548339844e+01,2.222631645202636719e+01,2.276887512207031250e+01,2.324447441101074219e+01,2.348085212707519531e+01,2.387232398986816406e+01,2.405732154846191406e+01,1.000000000000000000e+00
2.222541046142578125e+01,2.256636810302734375e+01,2.307969093322753906e+01,2.346315574645996094e+01,2.438070678710937500e+01,2.502114105224609375e+01,2.549796485900878906e+01,2.609063911437988281e+01,2.618877029418945312e+01,1.000000000000000000e+00
2.242098426818847656e+01,2.262710189819335938e+01,2.312522888183593750e+01,2.355604934692382812e+01,2.412534523010253906e+01,2.463545989990234375e+01,2.508438491821289062e+01,2.584889793395996094e+01,2.590156555175781250e+01,1.000000000000000000e+00
2.415939331054687500e+01,2.418752670288085938e+01,2.436549377441406250e+01,2.415515518188476562e+01,2.429309654235839844e+01,2.434955787658691406e+01,2.434616470336914062e+01,2.577766799926757812e+01,2.672243881225585938e+01,1.000000000000000000e+00
2.415631294250488281e+01,2.393719673156738281e+01,2.453783035278320312e+01,2.427813148498535156e+01,2.465157508850097656e+01,2.484501075744628906e+01,2.501399230957031250e+01,2.524612808227539062e+01,2.523363876342773438e+01,1.000000000000000000e+00
2.337444496154785156e+01,2.349261856079101562e+01,2.350210952758789062e+01,2.350811386108398438e+01,2.374845695495605469e+01,2.406183242797851562e+01,2.406286621093750000e+01,2.438853645324707031e+01,2.423274993896484375e+01,1.000000000000000000e+00
2.341115188598632812e+01,2.351431846618652344e+01,2.383526992797851562e+01,2.389511299133300781e+01,2.444533348083496094e+01,2.474481582641601562e+01,2.482018661499023438e+01,2.504636764526367188e+01,2.497662544250488281e+01,1.000000000000000000e+00
2.143097496032714844e+01,2.179794883728027344e+01,2.222816467285156250e+01,2.254746055603027344e+01,2.340050506591796875e+01,2.439683723449707031e+01,2.494362831115722656e+01,2.576207733154296875e+01,2.609951210021972656e+01,1.000000000000000000e+00
2.216802024841308594e+01,2.233040237426757812e+01,2.251005172729492188e+01,2.249138069152832031e+01,2.284982109069824219e+01,2.339205169677734375e+01,2.348039817810058594e+01,2.401683807373046875e+01,2.395911598205566406e+01,1.000000000000000000e+00
2.015583038330078125e+01,2.060870361328125000e+01,2.107641983032226562e+01,2.128444099426269531e+01,2.223684692382812500e+01,2.330130767822265625e+01,2.396606445312500000e+01,2.506971931457519531e+01,2.518536567687988281e+01,1.000000000000000000e+00
2.428602027893066406e+01,2.345000076293945312e+01,2.356665992736816406e+01,2.391544914245605469e+01,2.441322326660156250e+01,2.473716354370117188e+01,2.482771110534667969e+01,2.499348449707031250e+01,2.473888778686523438e+01,1.000000000000000000e+00
2.254034805297851562e+01,2.270397949218750000e+01,2.296809196472167969e+01,2.297292900085449219e+01,2.323757743835449219e+01,2.367957687377929688e+01,2.392095947265625000e+01,2.443937683105468750e+01,2.435544204711914062e+01,1.000000000000000000e+00
2.239299011230468750e+01,2.266228866577148438e+01,2.302360534667968750e+01,2.329073524475097656e+01,2.376910018920898438e+01,2.398386955261230469e+01,2.403045272827148438e+01,2.439597892761230469e+01,2.432459831237792969e+01,1.000000000000000000e+00
2.341017341613769531e+01,2.383503150939941406e+01,2.409859275817871094e+01,2.427925872802734375e+01,2.439574241638183594e+01,2.449269294738769531e+01,2.438668060302734375e+01,2.481688499450683594e+01,2.475336074829101562e+01,1.000000000000000000e+00
2.265261077880859375e+01,2.311606979370117188e+01,2.316388130187988281e+01,2.359238433837890625e+01,2.414275550842285156e+01,2.442123413085937500e+01,2.454829216003417969e+01,2.493648529052734375e+01,2.484082794189453125e+01,1.000000000000000000e+00
2.338790130615234375e+01,2.346094322204589844e+01,2.344192504882812500e+01,2.361475181579589844e+01,2.418857192993164062e+01,2.448998451232910156e+01,2.457550621032714844e+01,2.484597396850585938e+01,2.466521453857421875e+01,1.000000000000000000e+00
2.313438034057617188e+01,2.311470985412597656e+01,2.333053779602050781e+01,2.349345397949218750e+01,2.390970039367675781e+01,2.455959129333496094e+01,2.469946479797363281e+01,2.551570701599121094e+01,2.546503257751464844e+01,1.000000000000000000e+00
2.394473457336425781e+01,2.370924568176269531e+01,2.377383041381835938e+01,2.400868988037109375e+01,2.448791122436523438e+01,2.472021293640136719e+01,2.469817543029785156e+01,2.500025558471679688e+01,2.491327285766601562e+01,1.000000000000000000e+00
2.316175651550292969e+01,2.303877258300781250e+01,2.362619018554687500e+01,2.377984809875488281e+01,2.432542228698730469e+01,2.456084442138671875e+01,2.462326622009277344e+01,2.498616027832031250e+01,2.515186691284179688e+01,1.000000000000000000e+00
2.322025680541992188e+01,2.330353736877441406e+01,2.424461936950683594e+01,2.390115165710449219e+01,2.429748344421386719e+01,2.431598281860351562e+01,2.418913078308105469e+01,2.474933433532714844e+01,2.489657020568847656e+01,1.000000000000000000e+00
2.293760871887207031e+01,2.328922843933105469e+01,2.305588340759277344e+01,2.333975791931152344e+01,2.354184150695800781e+01,2.393861007690429688e+01,2.424228477478027344e+01,2.498397827148437500e+01,2.507550430297851562e+01,1.000000000000000000e+00
2.362021064758300781e+01,2.383129310607910156e+01,2.421818351745605469e+01,2.385440063476562500e+01,2.431200027465820312e+01,2.467527961730957031e+01,2.470459365844726562e+01,2.497416687011718750e+01,2.488870239257812500e+01,1.000000000000000000e+00
2.323522758483886719e+01,2.305809974670410156e+01,2.354348945617675781e+01,2.355456542968750000e+01,2.402202224731445312e+01,2.410781288146972656e+01,2.403442764282226562e+01,2.446751785278320312e+01,2.436658096313476562e+01,1.000000000000000000e+00
2.473659515380859375e+01,2.441220474243164062e+01,2.467407798767089844e+01,2.445767593383789062e+01,2.470672035217285156e+01,2.531744766235351562e+01,2.552530860900878906e+01,2.572765731811523438e+01,2.558852958679199219e+01,1.000000000000000000e+00
2.368721008300781250e+01,2.373760223388671875e+01,2.343447303771972656e+01,2.340599060058593750e+01,2.393345260620117188e+01,2.417107391357421875e+01,2.407359313964843750e+01,2.436511421203613281e+01,2.419249725341796875e+01,1.000000000000000000e+00
2.418685722351074219e+01,2.393723487854003906e+01,2.359497070312500000e+01,2.390814208984375000e+01,2.413188362121582031e+01,2.462824058532714844e+01,2.450034332275390625e+01,2.483735466003417969e+01,2.463552284240722656e+01,1.000000000000000000e+00
2.342447853088378906e+01,2.370084762573242188e+01,2.346345901489257812e+01,2.365137100219726562e+01,2.379244422912597656e+01,2.399252510070800781e+01,2.433159637451171875e+01,2.503752708435058594e+01,2.494420433044433594e+01,1.000000000000000000e+00
2.117030715942382812e+01,2.126036071777343750e+01,2.161561965942382812e+01,2.161728477478027344e+01,2.202224540710449219e+01,2.265925598144531250e+01,2.286895942687988281e+01,2.349652481079101562e+01,2.347235298156738281e+01,1.000000000000000000e+00
2.156033515930175781e+01,2.170136260986328125e+01,2.186165237426757812e+01,2.192544364929199219e+01,2.226310348510742188e+01,2.267992210388183594e+01,2.286048698425292969e+01,2.382451248168945312e+01,2.406282234191894531e+01,1.000000000000000000e+00
2.356894874572753906e+01,2.355179977416992188e+01,2.401127624511718750e+01,2.422339630126953125e+01,2.436846351623535156e+01,2.451138114929199219e+01,2.435590171813964844e+01,2.479635238647460938e+01,2.494420051574707031e+01,1.000000000000000000e+00
2.336967849731445312e+01,2.394634056091308594e+01,2.402246475219726562e+01,2.404168510437011719e+01,2.417862319946289062e+01,2.443287849426269531e+01,2.448661231994628906e+01,2.541428947448730469e+01,2.578916740417480469e+01,1.000000000000000000e+00
2.154035758972167969e+01,2.193981933593750000e+01,2.236437416076660156e+01,2.261518669128417969e+01,2.351339149475097656e+01,2.450366020202636719e+01,2.493402862548828125e+01,2.577496147155761719e+01,2.559594154357910156e+01,1.000000000000000000e+00
2.068185615539550781e+01,2.103856849670410156e+01,2.139762687683105469e+01,2.171260070800781250e+01,2.248235511779785156e+01,2.338675689697265625e+01,2.391404724121093750e+01,2.483421325683593750e+01,2.503900718688964844e+01,1.000000000000000000e+00
2.222103118896484375e+01,2.246713447570800781e+01,2.307884979248046875e+01,2.331121253967285156e+01,2.363028717041015625e+01,2.401782417297363281e+01,2.410043525695800781e+01,2.461455154418945312e+01,2.477670097351074219e+01,1.000000000000000000e+00
2.338834190368652344e+01,2.388326263427734375e+01,2.414893150329589844e+01,2.412375831604003906e+01,2.424225807189941406e+01,2.436746978759765625e+01,2.436789131164550781e+01,2.483748435974121094e+01,2.533045578002929688e+01,1.000000000000000000e+00
2.392964744567871094e+01,2.402854347229003906e+01,2.411136245727539062e+01,2.432615089416503906e+01,2.477354621887207031e+01,2.507250595092773438e+01,2.510581207275390625e+01,2.582961463928222656e+01,2.609843444824218750e+01,1.000000000000000000e+00
2.354450988769531250e+01,2.361143875122070312e+01,2.382238769531250000e+01,2.365951156616210938e+01,2.396245956420898438e+01,2.431404876708984375e+01,2.453402137756347656e+01,2.487057113647460938e+01,2.473879241943359375e+01,1.000000000000000000e+00
2.227379608154296875e+01,2.264593315124511719e+01,2.284643363952636719e+01,2.317815017700195312e+01,2.379098510742187500e+01,2.418125343322753906e+01,2.440314102172851562e+01,2.467097663879394531e+01,2.479356765747070312e+01,1.000000000000000000e+00
2.323917198181152344e+01,2.332724571228027344e+01,2.355899047851562500e+01,2.367098236083984375e+01,2.416712379455566406e+01,2.471418762207031250e+01,2.488437461853027344e+01,2.540742301940917969e+01,2.529082679748535156e+01,1.000000000000000000e+00
2.293592834472656250e+01,2.322311210632324219e+01,2.324066162109375000e+01,2.343276596069335938e+01,2.382011222839355469e+01,2.420245933532714844e+01,2.422680282592773438e+01,2.464952278137207031e+01,2.469976425170898438e+01,1.000000000000000000e+00
2.335148048400878906e+01,2.354051589965820312e+01,2.376980781555175781e+01,2.387144279479980469e+01,2.418065643310546875e+01,2.441426849365234375e+01,2.444225311279296875e+01,2.496059226989746094e+01,2.497668457031250000e+01,1.000000000000000000e+00
2.173925399780273438e+01,2.190274620056152344e+01,2.225744438171386719e+01,2.242943763732910156e+01,2.290827178955078125e+01,2.309487533569335938e+01,2.317572021484375000e+01,2.353630065917968750e+01,2.355749511718750000e+01,1.000000000000000000e+00
2.228606605529785156e+01,2.269189834594726562e+01,2.369648170471191406e+01,2.392270851135253906e+01,2.460036087036132812e+01,2.498033332824707031e+01,2.499506378173828125e+01,2.583249855041503906e+01,2.590391349792480469e+01,1.000000000000000000e+00
2.413379287719726562e+01,2.428234863281250000e+01,2.420566558837890625e+01,2.416743087768554688e+01,2.424448776245117188e+01,2.445416831970214844e+01,2.453805351257324219e+01,2.532650184631347656e+01,2.579577255249023438e+01,1.000000000000000000e+00
2.369340705871582031e+01,2.396674346923828125e+01,2.381165695190429688e+01,2.385478782653808594e+01,2.406258201599121094e+01,2.417946815490722656e+01,2.431106376647949219e+01,2.519091415405273438e+01,2.523701667785644531e+01,1.000000000000000000e+00
2.344825935363769531e+01,2.381902885437011719e+01,2.386277770996093750e+01,2.391707801818847656e+01,2.447693824768066406e+01,2.496124076843261719e+01,2.509560585021972656e+01,2.555443954467773438e+01,2.552410697937011719e+01,1.000000000000000000e+00
2.301968765258789062e+01,2.323610115051269531e+01,2.343178558349609375e+01,2.392686653137207031e+01,2.435547637939453125e+01,2.450453376770019531e+01,2.458469390869140625e+01,2.490151596069335938e+01,2.481015205383300781e+01,1.000000000000000000e+00
2.146644210815429688e+01,2.198902320861816406e+01,2.322993850708007812e+01,2.368829917907714844e+01,2.440517807006835938e+01,2.475136566162109375e+01,2.503643226623535156e+01,2.604475784301757812e+01,2.612278556823730469e+01,1.000000000000000000e+00
2.302709388732910156e+01,2.320974731445312500e+01,2.360552024841308594e+01,2.397829818725585938e+01,2.430198860168457031e+01,2.456733894348144531e+01,2.453685760498046875e+01,2.502187156677246094e+01,2.507430267333984375e+01,1.000000000000000000e+00
2.255709457397460938e+01,2.268232536315917969e+01,2.296502494812011719e+01,2.325620460510253906e+01,2.359422874450683594e+01,2.374091529846191406e+01,2.377236747741699219e+01,2.416348266601562500e+01,2.414236640930175781e+01,1.000000000000000000e+00
2.372104835510253906e+01,2.439942550659179688e+01,2.455676460266113281e+01,2.458135986328125000e+01,2.449183464050292969e+01,2.489910125732421875e+01,2.547497749328613281e+01,2.626881217956542969e+01,2.715075302124023438e+01,1.000000000000000000e+00
2.150803375244140625e+01,2.164602088928222656e+01,2.195981407165527344e+01,2.201583290100097656e+01,2.257367515563964844e+01,2.321154212951660156e+01,2.336068534851074219e+01,2.396151542663574219e+01,2.387992668151855469e+01,1.000000000000000000e+00
2.486064338684082031e+01,2.438804817199707031e+01,2.402451324462890625e+01,2.404502487182617188e+01,2.398043823242187500e+01,2.400760459899902344e+01,2.386772346496582031e+01,2.440804481506347656e+01,2.482172012329101562e+01,1.000000000000000000e+00
2.302857398986816406e+01,2.354578018188476562e+01,2.365124893188476562e+01,2.365936279296875000e+01,2.388407135009765625e+01,2.411352920532226562e+01,2.440070152282714844e+01,2.563165092468261719e+01,2.596283340454101562e+01,1.000000000000000000e+00
2.333599662780761719e+01,2.346107292175292969e+01,2.398256301879882812e+01,2.418005943298339844e+01,2.446683883666992188e+01,2.461465072631835938e+01,2.464926910400390625e+01,2.515545082092285156e+01,2.546882438659667969e+01,1.000000000000000000e+00
2.391940307617187500e+01,2.422801589965820312e+01,2.423113059997558594e+01,2.424480056762695312e+01,2.442869949340820312e+01,2.514084243774414062e+01,2.553502655029296875e+01,2.623145866394042969e+01,2.613142013549804688e+01,1.000000000000000000e+00
2.426332473754882812e+01,2.431578636169433594e+01,2.410112190246582031e+01,2.441537475585937500e+01,2.465864944458007812e+01,2.492565917968750000e+01,2.557344627380371094e+01,2.597923278808593750e+01,2.600133705139160156e+01,1.000000000000000000e+00
2.336385345458984375e+01,2.367849731445312500e+01,2.380994606018066406e+01,2.373434257507324219e+01,2.385792350769042969e+01,2.400832557678222656e+01,2.410077285766601562e+01,2.510894775390625000e+01,2.572594451904296875e+01,1.000000000000000000e+00
2.342829132080078125e+01,2.412252616882324219e+01,2.393061065673828125e+01,2.426186370849609375e+01,2.430972099304199219e+01,2.444168472290039062e+01,2.451910018920898438e+01,2.556310081481933594e+01,2.591276168823242188e+01,1.000000000000000000e+00
2.190754127502441406e+01,2.196705245971679688e+01,2.207464408874511719e+01,2.212620925903320312e+01,2.262031745910644531e+01,2.311533164978027344e+01,2.322902297973632812e+01,2.375137710571289062e+01,2.364627838134765625e+01,1.000000000000000000e+00
2.277486801147460938e+01,2.362473678588867188e+01,2.399769783020019531e+01,2.421884918212890625e+01,2.445926475524902344e+01,2.479355049133300781e+01,2.506003570556640625e+01,2.668914985656738281e+01,2.702735328674316406e+01,1.000000000000000000e+00
2.231549644470214844e+01,2.245584869384765625e+01,2.257857322692871094e+01,2.300186920166015625e+01,2.325559997558593750e+01,2.342773628234863281e+01,2.341570472717285156e+01,2.379639053344726562e+01,2.377997398376464844e+01,1.000000000000000000e+00
2.328804779052734375e+01,2.350258827209472656e+01,2.368638420104980469e+01,2.373824310302734375e+01,2.417675209045410156e+01,2.436137199401855469e+01,2.435739898681640625e+01,2.470271682739257812e+01,2.466491127014160156e+01,1.000000000000000000e+00
2.302961349487304688e+01,2.321337318420410156e+01,2.452420616149902344e+01,2.434766578674316406e+01,2.462989997863769531e+01,2.482868957519531250e+01,2.488760566711425781e+01,2.563983345031738281e+01,2.616631507873535156e+01,1.000000000000000000e+00
2.377555274963378906e+01,2.397113037109375000e+01,2.422830200195312500e+01,2.434466934204101562e+01,2.438354492187500000e+01,2.435712814331054688e+01,2.438986587524414062e+01,2.525485420227050781e+01,2.589262008666992188e+01,1.000000000000000000e+00
2.342848205566406250e+01,2.347120285034179688e+01,2.363363265991210938e+01,2.384800910949707031e+01,2.408757209777832031e+01,2.418665885925292969e+01,2.415990829467773438e+01,2.465207862854003906e+01,2.469690322875976562e+01,1.000000000000000000e+00
2.130992507934570312e+01,2.139051055908203125e+01,2.175648307800292969e+01,2.170413970947265625e+01,2.207351493835449219e+01,2.256111717224121094e+01,2.266393280029296875e+01,2.316192626953125000e+01,2.310692405700683594e+01,1.000000000000000000e+00
2.185516166687011719e+01,2.188196182250976562e+01,2.201679801940917969e+01,2.196614837646484375e+01,2.224868011474609375e+01,2.258525657653808594e+01,2.286743927001953125e+01,2.354547119140625000e+01,2.347973632812500000e+01,1.000000000000000000e+00
2.132535552978515625e+01,2.161775207519531250e+01,2.192871475219726562e+01,2.209530448913574219e+01,2.268349075317382812e+01,2.375540924072265625e+01,2.436832237243652344e+01,2.557390022277832031e+01,2.565188789367675781e+01,1.000000000000000000e+00
2.405717658996582031e+01,2.357484245300292969e+01,2.418761825561523438e+01,2.379813766479492188e+01,2.417952919006347656e+01,2.460619354248046875e+01,2.465419006347656250e+01,2.484045410156250000e+01,2.458219337463378906e+01,1.000000000000000000e+00
2.282139205932617188e+01,2.290583610534667969e+01,2.333357429504394531e+01,2.369601440429687500e+01,2.393586158752441406e+01,2.414800262451171875e+01,2.409733963012695312e+01,2.453255271911621094e+01,2.455633544921875000e+01,1.000000000000000000e+00
2.273440933227539062e+01,2.277073097229003906e+01,2.297231483459472656e+01,2.334756851196289062e+01,2.371105766296386719e+01,2.413893318176269531e+01,2.414620208740234375e+01,2.461576461791992188e+01,2.450292778015136719e+01,1.000000000000000000e+00
2.352042961120605469e+01,2.379267501831054688e+01,2.394094085693359375e+01,2.404165458679199219e+01,2.449975585937500000e+01,2.501433753967285156e+01,2.534783363342285156e+01,2.580337142944335938e+01,2.561164855957031250e+01,1.000000000000000000e+00
2.252622795104980469e+01,2.247139739990234375e+01,2.264416122436523438e+01,2.266629981994628906e+01,2.283310699462890625e+01,2.299355125427246094e+01,2.305842208862304688e+01,2.379531288146972656e+01,2.397995948791503906e+01,1.000000000000000000e+00
2.285478019714355469e+01,2.330038261413574219e+01,2.431143569946289062e+01,2.396156692504882812e+01,2.436554908752441406e+01,2.452974510192871094e+01,2.463812065124511719e+01,2.501664924621582031e+01,2.539994239807128906e+01,1.000000000000000000e+00
2.240192985534667969e+01,2.242623710632324219e+01,2.269573783874511719e+01,2.285282135009765625e+01,2.309080696105957031e+01,2.374033164978027344e+01,2.400533103942871094e+01,2.452019309997558594e+01,2.444591140747070312e+01,1.000000000000000000e+00
2.336985206604003906e+01,2.355144500732421875e+01,2.419514465332031250e+01,2.424662590026855469e+01,2.433298873901367188e+01,2.437411499023437500e+01,2.435108375549316406e+01,2.471992301940917969e+01,2.462519836425781250e+01,1.000000000000000000e+00
2.299187088012695312e+01,2.300191879272460938e+01,2.327453041076660156e+01,2.319818878173828125e+01,2.367978858947753906e+01,2.380308723449707031e+01,2.370930480957031250e+01,2.396772003173828125e+01,2.396073341369628906e+01,1.000000000000000000e+00
2.394341468811035156e+01,2.412644958496093750e+01,2.432164955139160156e+01,2.396593093872070312e+01,2.423697471618652344e+01,2.478032684326171875e+01,2.493251037597656250e+01,2.510583305358886719e+01,2.495656394958496094e+01,1.000000000000000000e+00
2.366010093688964844e+01,2.376331138610839844e+01,2.434890937805175781e+01,2.472224235534667969e+01,2.452145195007324219e+01,2.474338340759277344e+01,2.483492469787597656e+01,2.515405273437500000e+01,2.535626792907714844e+01,1.000000000000000000e+00
2.396772766113281250e+01,2.389894104003906250e+01,2.422153091430664062e+01,2.389992332458496094e+01,2.424287033081054688e+01,2.454013061523437500e+01,2.490033721923828125e+01,2.554825973510742188e+01,2.572380828857421875e+01,1.000000000000000000e+00
2.314034271240234375e+01,2.327268791198730469e+01,2.364495086669921875e+01,2.369273376464843750e+01,2.400832748413085938e+01,2.461939048767089844e+01,2.475752449035644531e+01,2.517611122131347656e+01,2.520714759826660156e+01,1.000000000000000000e+00
2.166521835327148438e+01,2.176680946350097656e+01,2.207281684875488281e+01,2.204557228088378906e+01,2.239487648010253906e+01,2.296227836608886719e+01,2.318326759338378906e+01,2.365988540649414062e+01,2.352024650573730469e+01,1.000000000000000000e+00
2.471472358703613281e+01,2.448107719421386719e+01,2.447717857360839844e+01,2.508257102966308594e+01,2.544213294982910156e+01,2.578806114196777344e+01,2.579420852661132812e+01,2.614870834350585938e+01,2.608746719360351562e+01,1.000000000000000000e+00
2.280395889282226562e+01,2.292573547363281250e+01,2.357744407653808594e+01,2.352140617370605469e+01,2.379381370544433594e+01,2.410663604736328125e+01,2.427473831176757812e+01,2.454376602172851562e+01,2.454732131958007812e+01,1.000000000000000000e+00
2.278526687622070312e+01,2.306015014648437500e+01,2.324691581726074219e+01,2.316632080078125000e+01,2.353575134277343750e+01,2.409767913818359375e+01,2.440324783325195312e+01,2.488267326354980469e+01,2.484661102294921875e+01,1.000000000000000000e+00
2.319735336303710938e+01,2.381572723388671875e+01,2.455156898498535156e+01,2.436866760253906250e+01,2.466277503967285156e+01,2.491672325134277344e+01,2.497244262695312500e+01,2.638417243957519531e+01,2.687874031066894531e+01,1.000000000000000000e+00
2.290261650085449219e+01,2.294523811340332031e+01,2.297113037109375000e+01,2.313622856140136719e+01,2.327187538146972656e+01,2.330727767944335938e+01,2.326249885559082031e+01,2.363386535644531250e+01,2.384571647644042969e+01,1.000000000000000000e+00
2.308235740661621094e+01,2.305087089538574219e+01,2.308984756469726562e+01,2.306100463867187500e+01,2.331676483154296875e+01,2.357297134399414062e+01,2.395230484008789062e+01,2.464792823791503906e+01,2.471516418457031250e+01,1.000000000000000000e+00
2.359590148925781250e+01,2.335569000244140625e+01,2.350188636779785156e+01,2.344078445434570312e+01,2.373111152648925781e+01,2.435289192199707031e+01,2.439138412475585938e+01,2.482486343383789062e+01,2.483859634399414062e+01,1.000000000000000000e+00
2.304721069335937500e+01,2.350700950622558594e+01,2.386073303222656250e+01,2.391702651977539062e+01,2.408445739746093750e+01,2.431796646118164062e+01,2.445050621032714844e+01,2.578534126281738281e+01,2.662985038757324219e+01,1.000000000000000000e+00
2.217364692687988281e+01,2.234432411193847656e+01,2.251414871215820312e+01,2.282534027099609375e+01,2.327824592590332031e+01,2.354826927185058594e+01,2.363132476806640625e+01,2.408167457580566406e+01,2.420566368103027344e+01,1.000000000000000000e+00
2.412112617492675781e+01,2.435782814025878906e+01,2.456017112731933594e+01,2.424431610107421875e+01,2.444957923889160156e+01,2.473121643066406250e+01,2.483324432373046875e+01,2.543557167053222656e+01,2.567619895935058594e+01,1.000000000000000000e+00
2.383681678771972656e+01,2.357239151000976562e+01,2.369529914855957031e+01,2.373874282836914062e+01,2.381396293640136719e+01,2.459573936462402344e+01,2.555304908752441406e+01,2.834840965270996094e+01,2.746486282348632812e+01,1.000000000000000000e+00
2.142544174194335938e+01,2.162580108642578125e+01,2.189835166931152344e+01,2.218157577514648438e+01,2.299129104614257812e+01,2.364780426025390625e+01,2.385923767089843750e+01,2.446292495727539062e+01,2.436239433288574219e+01,1.000000000000000000e+00
2.322610473632812500e+01,2.337696075439453125e+01,2.360981559753417969e+01,2.354359817504882812e+01,2.387477302551269531e+01,2.429766464233398438e+01,2.446708679199218750e+01,2.529910659790039062e+01,2.563738250732421875e+01,1.000000000000000000e+00
2.190939331054687500e+01,2.202512741088867188e+01,2.248125076293945312e+01,2.237770843505859375e+01,2.282091903686523438e+01,2.350590515136718750e+01,2.368030548095703125e+01,2.425832366943359375e+01,2.437450408935546875e+01,1.000000000000000000e+00
